"logFC";"EnsembleID";"Region";"TimePoint";"cluster";"TimePointNumeric";"ShortName"
-0.051632702;"ENSMUSG00000027397";"vHC";"Swim_45min";21;45;"Slc20a1"
0.221950541;"ENSMUSG00000027412";"vHC";"Swim_45min";1;45;"Lpin3"
-0.138060454;"ENSMUSG00000027428";"vHC";"Swim_45min";21;45;"Rbbp9"
0.039202465;"ENSMUSG00000027435";"vHC";"Swim_45min";24;45;"Cd93"
0.359071229;"ENSMUSG00000027456";"vHC";"Swim_45min";1;45;"Sdcbp2"
-0.143739049;"ENSMUSG00000027508";"vHC";"Swim_45min";21;45;"Pag1"
-0.022752167;"ENSMUSG00000027562";"vHC";"Swim_45min";9;45;"Car2"
0.3166045;"ENSMUSG00000027570";"vHC";"Swim_45min";19;45;"Col9a3"
0.346611091;"ENSMUSG00000027580";"vHC";"Swim_45min";18;45;"Helz2"
0.711999544;"ENSMUSG00000027654";"vHC";"Swim_45min";7;45;"Fam83d"
-0.007935777;"ENSMUSG00000027678";"vHC";"Swim_45min";21;45;"Ncoa3"
-0.210883283;"ENSMUSG00000027684";"vHC";"Swim_45min";23;45;"Mecom"
-0.132140353;"ENSMUSG00000027737";"vHC";"Swim_45min";17;45;"Slc7a11"
-0.12368657;"ENSMUSG00000027778";"vHC";"Swim_45min";9;45;"Ift80"
0.199620191;"ENSMUSG00000027845";"vHC";"Swim_45min";13;45;"Dclre1b"
0.007264548;"ENSMUSG00000027864";"vHC";"Swim_45min";10;45;"Ptgfrn"
0.244887065;"ENSMUSG00000027932";"vHC";"Swim_45min";1;45;"Slc27a3"
0.020545467;"ENSMUSG00000027947";"vHC";"Swim_45min";25;45;"Il6ra"
-0.009348174;"ENSMUSG00000027985";"vHC";"Swim_45min";24;45;"Lef1"
-0.187499376;"ENSMUSG00000028004";"vHC";"Swim_45min";21;45;"Npy2r"
-0.093810457;"ENSMUSG00000028030";"vHC";"Swim_45min";24;45;"Tbck"
-0.279201194;"ENSMUSG00000028034";"vHC";"Swim_45min";5;45;"Fubp1"
-0.078331257;"ENSMUSG00000028037";"vHC";"Swim_45min";17;45;"Ifi44"
0.149336212;"ENSMUSG00000028064";"vHC";"Swim_45min";13;45;"Sema4a"
0.422136642;"ENSMUSG00000028128";"vHC";"Swim_45min";16;45;"F3"
2.294727997;"ENSMUSG00000028195";"vHC";"Swim_45min";4;45;"Cyr61"
0.676760491;"ENSMUSG00000028214";"vHC";"Swim_45min";3;45;"Gem"
-0.377090967;"ENSMUSG00000028282";"vHC";"Swim_45min";2;45;"Casp8ap2"
0.274418012;"ENSMUSG00000028413";"vHC";"Swim_45min";10;45;"B4galt1"
0.075328318;"ENSMUSG00000028420";"vHC";"Swim_45min";10;45;"Tmem38b"
0.266967835;"ENSMUSG00000028480";"vHC";"Swim_45min";18;45;"Glipr2"
-0.142492325;"ENSMUSG00000028527";"vHC";"Swim_45min";9;45;"Ak4"
0.666800531;"ENSMUSG00000028645";"vHC";"Swim_45min";7;45;"Slc2a1"
0.328796631;"ENSMUSG00000028655";"vHC";"Swim_45min";1;45;"Mfsd2a"
0.44662115;"ENSMUSG00000028680";"vHC";"Swim_45min";16;45;"Plk3"
0.065442575;"ENSMUSG00000028749";"vHC";"Swim_45min";17;45;"Pla2g2f"
0.663124203;"ENSMUSG00000028776";"vHC";"Swim_45min";6;45;"Tinagl1"
0.761780795;"ENSMUSG00000028862";"vHC";"Swim_45min";22;45;"Map3k6"
-0.036453539;"ENSMUSG00000028927";"vHC";"Swim_45min";9;45;"Padi2"
0.263644517;"ENSMUSG00000028962";"vHC";"Swim_45min";10;45;"Slc4a2"
0.473202049;"ENSMUSG00000028967";"vHC";"Swim_45min";16;45;"Errfi1"
0.116730104;"ENSMUSG00000029028";"vHC";"Swim_45min";10;45;"Lrrc47"
-0.067527922;"ENSMUSG00000029128";"vHC";"Swim_45min";21;45;"Rab28"
-0.061209174;"ENSMUSG00000029174";"vHC";"Swim_45min";10;45;"Tbc1d1"
-0.086945851;"ENSMUSG00000029178";"vHC";"Swim_45min";21;45;"Klf3"
0.098172334;"ENSMUSG00000029196";"vHC";"Swim_45min";10;45;"Tada2b"
0.012736865;"ENSMUSG00000029313";"vHC";"Swim_45min";25;45;"Aff1"
0.332266916;"ENSMUSG00000029344";"vHC";"Swim_45min";13;45;"Tpst2"
-0.237223708;"ENSMUSG00000029385";"vHC";"Swim_45min";21;45;"Ccng2"
0.628856288;"ENSMUSG00000029570";"vHC";"Swim_45min";1;45;"Lfng"
0.054137023;"ENSMUSG00000029592";"vHC";"Swim_45min";10;45;"Usp30"
-0.05875182;"ENSMUSG00000029648";"vHC";"Swim_45min";9;45;"Flt1"
-0.026335531;"ENSMUSG00000029673";"vHC";"Swim_45min";21;45;"Auts2"
0.546304076;"ENSMUSG00000029675";"vHC";"Swim_45min";6;45;"Eln"
-0.21717051;"ENSMUSG00000029676";"vHC";"Swim_45min";9;45;"Pot1a"
-0.136360361;"ENSMUSG00000029701";"vHC";"Swim_45min";9;45;"Rbm28"
0.07073937;"ENSMUSG00000029726";"vHC";"Swim_45min";10;45;"Mepce"
-0.207683405;"ENSMUSG00000029817";"vHC";"Swim_45min";17;45;"Tra2a"
-0.252792876;"ENSMUSG00000030002";"vHC";"Swim_45min";24;45;"Dusp11"
0.051933746;"ENSMUSG00000030048";"vHC";"Swim_45min";17;45;"Gkn3"
0.437630801;"ENSMUSG00000030087";"vHC";"Swim_45min";1;45;"Klf15"
0.140426822;"ENSMUSG00000030088";"vHC";"Swim_45min";10;45;"Aldh1l1"
-0.133356732;"ENSMUSG00000030126";"vHC";"Swim_45min";21;45;"Tmcc1"
0.032525591;"ENSMUSG00000030168";"vHC";"Swim_45min";25;45;"Adipor2"
0.396058737;"ENSMUSG00000030218";"vHC";"Swim_45min";19;45;"Mgp"
-0.039407792;"ENSMUSG00000030237";"vHC";"Swim_45min";24;45;"Slco1a4"
-0.306381125;"ENSMUSG00000030322";"vHC";"Swim_45min";12;45;"Mbd4"
0.624708886;"ENSMUSG00000030413";"vHC";"Swim_45min";6;45;"Pglyrp1"
-0.373262287;"ENSMUSG00000030486";"vHC";"Swim_45min";5;45;"RP24-84I4.2"
-0.029820247;"ENSMUSG00000030494";"vHC";"Swim_45min";25;45;"Rhpn2"
-0.142393795;"ENSMUSG00000030516";"vHC";"Swim_45min";21;45;"Tjp1"
-0.267819917;"ENSMUSG00000030521";"vHC";"Swim_45min";5;45;"Mphosph10"
-0.167691967;"ENSMUSG00000030559";"vHC";"Swim_45min";17;45;"Rab38"
-0.062246118;"ENSMUSG00000030691";"vHC";"Swim_45min";21;45;"Fchsd2"
0.117219046;"ENSMUSG00000030711";"vHC";"Swim_45min";25;45;"Sult1a1"
0.215916327;"ENSMUSG00000030747";"vHC";"Swim_45min";13;45;"Dgat2"
0.289624639;"ENSMUSG00000030795";"vHC";"Swim_45min";13;45;"Fus"
0.336031941;"ENSMUSG00000030814";"vHC";"Swim_45min";1;45;"Bcl7c"
-0.120735832;"ENSMUSG00000030849";"vHC";"Swim_45min";9;45;"Fgfr2"
0.279462691;"ENSMUSG00000030854";"vHC";"Swim_45min";13;45;"Ptpn5"
0.24740144;"ENSMUSG00000030880";"vHC";"Swim_45min";13;45;"Polr3e"
0.206825721;"ENSMUSG00000030888";"vHC";"Swim_45min";10;45;"Rrp8"
-0.044351221;"ENSMUSG00000030930";"vHC";"Swim_45min";21;45;"Chst15"
0.202773358;"ENSMUSG00000031167";"vHC";"Swim_45min";18;45;"Rbm3"
0.020359679;"ENSMUSG00000031389";"vHC";"Swim_45min";13;45;"Arhgap4"
0.969199937;"ENSMUSG00000031431";"vHC";"Swim_45min";7;45;"Tsc22d3"
-0.306825555;"ENSMUSG00000031433";"vHC";"Swim_45min";12;45;"Rbm41"
-0.161600877;"ENSMUSG00000031520";"vHC";"Swim_45min";17;45;"Vegfc"
0.304073971;"ENSMUSG00000031530";"vHC";"Swim_45min";10;45;"Dusp4"
0.187998514;"ENSMUSG00000031538";"vHC";"Swim_45min";25;45;"Plat"
0.0300807;"ENSMUSG00000031563";"vHC";"Swim_45min";10;45;"Wwc2"
0.038924625;"ENSMUSG00000031642";"vHC";"Swim_45min";10;45;"Sh3rf1"
-0.168994924;"ENSMUSG00000031665";"vHC";"Swim_45min";21;45;"Sall1"
-0.174097983;"ENSMUSG00000031673";"vHC";"Swim_45min";21;45;"Cdh11"
0.057776373;"ENSMUSG00000031700";"vHC";"Swim_45min";10;45;"Gpt2"
0.072815927;"ENSMUSG00000031714";"vHC";"Swim_45min";9;45;"Gab1"
-0.000270315;"ENSMUSG00000031729";"vHC";"Swim_45min";21;45;"Ist1"
-0.086180356;"ENSMUSG00000031732";"vHC";"Swim_45min";21;45;"Phlpp2"
0.492936971;"ENSMUSG00000031762";"vHC";"Swim_45min";6;45;"Mt2"
0.410411659;"ENSMUSG00000031765";"vHC";"Swim_45min";1;45;"Mt1"
0.113340746;"ENSMUSG00000031785";"vHC";"Swim_45min";10;45;"Adgrg1"
-0.020232756;"ENSMUSG00000031796";"vHC";"Swim_45min";10;45;"Cfap20"
-0.136233707;"ENSMUSG00000031843";"vHC";"Swim_45min";10;45;"Mphosph6"
0.338238502;"ENSMUSG00000031875";"vHC";"Swim_45min";1;45;"Cmtm3"
0.400097815;"ENSMUSG00000031893";"vHC";"Swim_45min";1;45;"Tsnaxip1"
-0.047517609;"ENSMUSG00000031904";"vHC";"Swim_45min";24;45;"Slc7a6"
-0.712015087;"ENSMUSG00000031939";"vHC";"Swim_45min";5;45;"Taf1d"
-0.38865761;"ENSMUSG00000031953";"vHC";"Swim_45min";2;45;"Tmem170"
-0.252075547;"ENSMUSG00000031997";"vHC";"Swim_45min";17;45;"Trpc6"
0.147752485;"ENSMUSG00000032010";"vHC";"Swim_45min";10;45;"Usp2"
-0.186069795;"ENSMUSG00000032018";"vHC";"Swim_45min";5;45;"Sc5d"
-0.131086003;"ENSMUSG00000032035";"vHC";"Swim_45min";12;45;"Ets1"
0.586636285;"ENSMUSG00000032085";"vHC";"Swim_45min";18;45;"Tagln"
-0.198391875;"ENSMUSG00000032212";"vHC";"Swim_45min";21;45;"Sltm"
-0.118990451;"ENSMUSG00000032228";"vHC";"Swim_45min";21;45;"Tcf12"
0.263435409;"ENSMUSG00000032278";"vHC";"Swim_45min";6;45;"Paqr5"
0.108487474;"ENSMUSG00000032280";"vHC";"Swim_45min";10;45;"Tle3"
0.193382333;"ENSMUSG00000032300";"vHC";"Swim_45min";13;45;"RP23-437A9.3"
-0.153742691;"ENSMUSG00000032352";"vHC";"Swim_45min";21;45;"Lrrc1"
0.220080679;"ENSMUSG00000032394";"vHC";"Swim_45min";25;45;"Igdcc3"
0.495309219;"ENSMUSG00000032403";"vHC";"Swim_45min";13;45;"RP23-284J4.2"
-0.283956728;"ENSMUSG00000032425";"vHC";"Swim_45min";5;45;"Zfp949"
0.053562273;"ENSMUSG00000032478";"vHC";"Swim_45min";13;45;"Nme6"
0.202607207;"ENSMUSG00000032487";"vHC";"Swim_45min";18;45;"Ptgs2"
0.628395614;"ENSMUSG00000032501";"vHC";"Swim_45min";16;45;"Trib1"
-0.094113471;"ENSMUSG00000032503";"vHC";"Swim_45min";9;45;"Arpp21"
0.890266339;"ENSMUSG00000032515";"vHC";"Swim_45min";3;45;"Csrnp1"
0.189998854;"ENSMUSG00000032517";"vHC";"Swim_45min";13;45;"Mobp"
-0.087517405;"ENSMUSG00000032570";"vHC";"Swim_45min";24;45;"Atp2c1"
0.029851016;"ENSMUSG00000032575";"vHC";"Swim_45min";9;45;"Manf"
0.320356893;"ENSMUSG00000032593";"vHC";"Swim_45min";13;45;"Amigo3"
0.123815715;"ENSMUSG00000032599";"vHC";"Swim_45min";13;45;"Ip6k2"
0.03808574;"ENSMUSG00000032702";"vHC";"Swim_45min";10;45;"Kank1"
0.169712173;"ENSMUSG00000032744";"vHC";"Swim_45min";18;45;"Heyl"
0.07369456;"ENSMUSG00000032788";"vHC";"Swim_45min";10;45;"Pdxk"
0.188358167;"ENSMUSG00000032807";"vHC";"Swim_45min";10;45;"Alox12b"
-0.156410397;"ENSMUSG00000032854";"vHC";"Swim_45min";9;45;"Ugt8a"
0.098969924;"ENSMUSG00000032883";"vHC";"Swim_45min";10;45;"Acsl3"
-0.188528742;"ENSMUSG00000032902";"vHC";"Swim_45min";9;45;"Slc16a1"
-0.155612367;"ENSMUSG00000032908";"vHC";"Swim_45min";17;45;"Sgpp2"
0.243616572;"ENSMUSG00000033083";"vHC";"Swim_45min";18;45;"Tbc1d4"
0.192597256;"ENSMUSG00000033316";"vHC";"Swim_45min";10;45;"Galnt9"
-0.183161133;"ENSMUSG00000033319";"vHC";"Swim_45min";24;45;"Fem1c"
-0.027317842;"ENSMUSG00000033386";"vHC";"Swim_45min";18;45;"Frrs1"
-0.198831756;"ENSMUSG00000033498";"vHC";"Swim_45min";17;45;"Strc"
0.16969588;"ENSMUSG00000033510";"vHC";"Swim_45min";10;45;"Otud7a"
0.093091093;"ENSMUSG00000033684";"vHC";"Swim_45min";10;45;"Qsox1"
0.326420224;"ENSMUSG00000033685";"vHC";"Swim_45min";1;45;"Ucp2"
0.084968601;"ENSMUSG00000033697";"vHC";"Swim_45min";10;45;"Arhgap39"
0.336500434;"ENSMUSG00000033762";"vHC";"Swim_45min";18;45;"Recql4"
-0.158241803;"ENSMUSG00000033849";"vHC";"Swim_45min";24;45;"B3galt2"
0.068733149;"ENSMUSG00000033855";"vHC";"Swim_45min";10;45;"Ston1"
0.109687819;"ENSMUSG00000033863";"vHC";"Swim_45min";10;45;"Klf9"
0.118859407;"ENSMUSG00000033909";"vHC";"Swim_45min";10;45;"Usp36"
-0.243129326;"ENSMUSG00000033949";"vHC";"Swim_45min";24;45;"Trim36"
0.165182203;"ENSMUSG00000034006";"vHC";"Swim_45min";10;45;"Pqlc1"
0.092747115;"ENSMUSG00000034037";"vHC";"Swim_45min";24;45;"Fgd5"
0.11945082;"ENSMUSG00000034108";"vHC";"Swim_45min";10;45;"Ccs"
-0.232295783;"ENSMUSG00000034110";"vHC";"Swim_45min";5;45;"Kctd7"
0.020245129;"ENSMUSG00000034112";"vHC";"Swim_45min";1;45;"Atp2c2"
0.337067627;"ENSMUSG00000034177";"vHC";"Swim_45min";24;45;"Rnf43"
-0.155743251;"ENSMUSG00000034275";"vHC";"Swim_45min";5;45;"Igsf9b"
-0.364361171;"ENSMUSG00000034317";"vHC";"Swim_45min";23;45;"Trim59"
-0.285543715;"ENSMUSG00000034333";"vHC";"Swim_45min";5;45;"Zbed4"
-0.041567252;"ENSMUSG00000034430";"vHC";"Swim_45min";10;45;"Zxdc"
0.161692092;"ENSMUSG00000034520";"vHC";"Swim_45min";25;45;"Gjc1"
-0.566540021;"ENSMUSG00000034538";"vHC";"Swim_45min";2;45;"Zfp418"
0.326902452;"ENSMUSG00000034620";"vHC";"Swim_45min";18;45;"Tmem5"
0.346175223;"ENSMUSG00000034738";"vHC";"Swim_45min";7;45;"Nostrin"
1.470170447;"ENSMUSG00000034739";"vHC";"Swim_45min";15;45;"Mfrp"
0.010077614;"ENSMUSG00000034751";"vHC";"Swim_45min";25;45;"Mast4"
0.638639926;"ENSMUSG00000034765";"vHC";"Swim_45min";3;45;"Dusp5"
-0.217423814;"ENSMUSG00000034801";"vHC";"Swim_45min";21;45;"Sos2"
0.153410182;"ENSMUSG00000034858";"vHC";"Swim_45min";13;45;"Fam214a"
-0.098508335;"ENSMUSG00000034867";"vHC";"Swim_45min";21;45;"Ankrd27"
-0.101340174;"ENSMUSG00000034903";"vHC";"Swim_45min";12;45;"Cobll1"
1.345085254;"ENSMUSG00000034936";"vHC";"Swim_45min";3;45;"Arl4d"
0.075143981;"ENSMUSG00000034957";"vHC";"Swim_45min";10;45;"Cebpa"
-0.182308621;"ENSMUSG00000034998";"vHC";"Swim_45min";5;45;"Foxn2"
-0.043372075;"ENSMUSG00000035033";"vHC";"Swim_45min";24;45;"Tbr1"
0.378379294;"ENSMUSG00000035104";"vHC";"Swim_45min";1;45;"Eva1a"
0.192688351;"ENSMUSG00000035109";"vHC";"Swim_45min";10;45;"Shc4"
0.273285165;"ENSMUSG00000035215";"vHC";"Swim_45min";13;45;"Lsm7"
-0.156066243;"ENSMUSG00000035275";"vHC";"Swim_45min";21;45;"Raver2"
-0.091991875;"ENSMUSG00000035401";"vHC";"Swim_45min";21;45;"RP23-331A21.2"
-0.165390479;"ENSMUSG00000035407";"vHC";"Swim_45min";17;45;"Kank4"
0.375910079;"ENSMUSG00000035493";"vHC";"Swim_45min";19;45;"Tgfbi"
-0.311297089;"ENSMUSG00000035606";"vHC";"Swim_45min";25;45;"Ky"
-0.29568438;"ENSMUSG00000035614";"vHC";"Swim_45min";5;45;"Fam179b"
0.126708471;"ENSMUSG00000035615";"vHC";"Swim_45min";10;45;"Frmpd1"
0.15703818;"ENSMUSG00000035686";"vHC";"Swim_45min";13;45;"Thrsp"
0.491378294;"ENSMUSG00000035828";"vHC";"Swim_45min";13;45;"Pim3"
-0.042170944;"ENSMUSG00000035934";"vHC";"Swim_45min";9;45;"Pknox2"
-0.177973923;"ENSMUSG00000036030";"vHC";"Swim_45min";12;45;"Prtg"
0.096718565;"ENSMUSG00000036098";"vHC";"Swim_45min";10;45;"Myrf"
0.526863783;"ENSMUSG00000036106";"vHC";"Swim_45min";7;45;"Prr5"
-0.688234821;"ENSMUSG00000036123";"vHC";"Swim_45min";12;45;"Slc9a3"
-0.412684182;"ENSMUSG00000036151";"vHC";"Swim_45min";2;45;"Tm6sf2"
0.512094596;"ENSMUSG00000036181";"vHC";"Swim_45min";13;45;"Hist1h1c"
-0.124451794;"ENSMUSG00000036192";"vHC";"Swim_45min";17;45;"Rorb"
0.200914632;"ENSMUSG00000036206";"vHC";"Swim_45min";16;45;"Sh3bp4"
-0.087742042;"ENSMUSG00000036295";"vHC";"Swim_45min";21;45;"Lrrn3"
0.043160398;"ENSMUSG00000036356";"vHC";"Swim_45min";9;45;"Csgalnact1"
-0.304163215;"ENSMUSG00000036362";"vHC";"Swim_45min";12;45;"P2ry13"
0.184923322;"ENSMUSG00000036427";"vHC";"Swim_45min";10;45;"Gpi1"
-0.173268834;"ENSMUSG00000036478";"vHC";"Swim_45min";24;45;"Btg1"
0.414912613;"ENSMUSG00000036661";"vHC";"Swim_45min";19;45;"Dennd3"
0.353348143;"ENSMUSG00000036820";"vHC";"Swim_45min";18;45;"Amdhd2"
-0.077663371;"ENSMUSG00000036885";"vHC";"Swim_45min";21;45;"Arhgef26"
0.081092068;"ENSMUSG00000036913";"vHC";"Swim_45min";10;45;"Trim67"
0.340672373;"ENSMUSG00000036915";"vHC";"Swim_45min";1;45;"Kirrel2"
-0.342803546;"ENSMUSG00000036918";"vHC";"Swim_45min";20;45;"Ttc7"
0.20066374;"ENSMUSG00000037003";"vHC";"Swim_45min";10;45;"Tns2"
-0.141787525;"ENSMUSG00000037010";"vHC";"Swim_45min";9;45;"Apln"
-0.07232728;"ENSMUSG00000037013";"vHC";"Swim_45min";21;45;"Ss18"
-0.408580249;"ENSMUSG00000037169";"vHC";"Swim_45min";2;45;"Mycn"
-0.058581384;"ENSMUSG00000037210";"vHC";"Swim_45min";21;45;"Fam193a"
0.408681412;"ENSMUSG00000037211";"vHC";"Swim_45min";13;45;"Spry1"
0.022426217;"ENSMUSG00000037235";"vHC";"Swim_45min";10;45;"Mxd4"
0.059024026;"ENSMUSG00000037242";"vHC";"Swim_45min";10;45;"Clic4"
-0.367479626;"ENSMUSG00000037253";"vHC";"Swim_45min";5;45;"Mex3c"
-0.065598949;"ENSMUSG00000037348";"vHC";"Swim_45min";9;45;"Paqr7"
0.180847071;"ENSMUSG00000037376";"vHC";"Swim_45min";10;45;"Trmt6"
-0.034774219;"ENSMUSG00000037408";"vHC";"Swim_45min";10;45;"Cnnm4"
0.064978567;"ENSMUSG00000037419";"vHC";"Swim_45min";10;45;"Endod1"
0.290576932;"ENSMUSG00000037434";"vHC";"Swim_45min";18;45;"Slc30a1"
0.669286992;"ENSMUSG00000037447";"vHC";"Swim_45min";3;45;"Arid5a"
0.749442504;"ENSMUSG00000037580";"vHC";"Swim_45min";16;45;"Gch1"
-0.102939043;"ENSMUSG00000037669";"vHC";"Swim_45min";21;45;"Ldah"
-0.010697171;"ENSMUSG00000037754";"vHC";"Swim_45min";10;45;"Ppp1r16b"
0.2208523;"ENSMUSG00000037820";"vHC";"Swim_45min";18;45;"Tgm2"
-0.164443656;"ENSMUSG00000037826";"vHC";"Swim_45min";24;45;"Ppm1k"
1.760422648;"ENSMUSG00000037868";"vHC";"Swim_45min";4;45;"Egr2"
-0.114610053;"ENSMUSG00000037896";"vHC";"Swim_45min";21;45;"Rcor1"
-0.076725699;"ENSMUSG00000038026";"vHC";"Swim_45min";21;45;"Kcnj9"
0.078281687;"ENSMUSG00000038042";"vHC";"Swim_45min";10;45;"Ptpdc1"
0.293689755;"ENSMUSG00000038059";"vHC";"Swim_45min";25;45;"Smim3"
-0.048086768;"ENSMUSG00000038366";"vHC";"Swim_45min";21;45;"Lasp1"
-0.065736972;"ENSMUSG00000038388";"vHC";"Swim_45min";24;45;"Mpp6"
0.372778752;"ENSMUSG00000038390";"vHC";"Swim_45min";13;45;"Gpr162"
1.239135412;"ENSMUSG00000038393";"vHC";"Swim_45min";4;45;"Txnip"
0.972814229;"ENSMUSG00000038418";"vHC";"Swim_45min";3;45;"Egr1"
-0.051629677;"ENSMUSG00000038456";"vHC";"Swim_45min";10;45;"Dennd2a"
0.080482916;"ENSMUSG00000038463";"vHC";"Swim_45min";10;45;"Olfml2b"
0.211595721;"ENSMUSG00000038517";"vHC";"Swim_45min";10;45;"Tbkbp1"
0.498122962;"ENSMUSG00000038550";"vHC";"Swim_45min";16;45;"Ciart"
-0.153098658;"ENSMUSG00000038594";"vHC";"Swim_45min";21;45;"Cep85l"
0.010418613;"ENSMUSG00000038780";"vHC";"Swim_45min";10;45;"Smurf1"
-0.156465909;"ENSMUSG00000038784";"vHC";"Swim_45min";24;45;"Cnot4"
-0.141040718;"ENSMUSG00000038866";"vHC";"Swim_45min";21;45;"Zcchc2"
0.310451404;"ENSMUSG00000038894";"vHC";"Swim_45min";13;45;"Irs2"
-0.163755955;"ENSMUSG00000039089";"vHC";"Swim_45min";9;45;"L3mbtl3"
-0.151400776;"ENSMUSG00000039106";"vHC";"Swim_45min";9;45;"Htr5a"
0.111167781;"ENSMUSG00000039167";"vHC";"Swim_45min";18;45;"Adgrl4"
-0.359011658;"ENSMUSG00000039304";"vHC";"Swim_45min";23;45;"Tnfsf10"
0.395610228;"ENSMUSG00000039323";"vHC";"Swim_45min";19;45;"Igfbp2"
-0.109500931;"ENSMUSG00000039349";"vHC";"Swim_45min";17;45;"AC131992.1"
-0.247723888;"ENSMUSG00000039357";"vHC";"Swim_45min";21;45;"Fut11"
0.306086596;"ENSMUSG00000039384";"vHC";"Swim_45min";16;45;"Dusp10"
0.298689982;"ENSMUSG00000039452";"vHC";"Swim_45min";16;45;"Snx22"
0.047786094;"ENSMUSG00000039633";"vHC";"Swim_45min";24;45;"Lonrf1"
0.296589415;"ENSMUSG00000039634";"vHC";"Swim_45min";13;45;"Zfp189"
-0.08578369;"ENSMUSG00000039701";"vHC";"Swim_45min";10;45;"Usp53"
-0.307720305;"ENSMUSG00000039763";"vHC";"Swim_45min";21;45;"Dnajc28"
-0.216753795;"ENSMUSG00000039765";"vHC";"Swim_45min";21;45;"Cc2d2a"
-0.375445208;"ENSMUSG00000039813";"vHC";"Swim_45min";2;45;"Tbc1d2"
0.500045726;"ENSMUSG00000039830";"vHC";"Swim_45min";16;45;"Olig2"
-0.155328446;"ENSMUSG00000039831";"vHC";"Swim_45min";24;45;"Arhgap29"
0.259795896;"ENSMUSG00000039911";"vHC";"Swim_45min";1;45;"Spsb1"
-0.028078534;"ENSMUSG00000039929";"vHC";"Swim_45min";10;45;"Urb1"
0.278184461;"ENSMUSG00000039960";"vHC";"Swim_45min";25;45;"Rhou"
-0.20235172;"ENSMUSG00000039982";"vHC";"Swim_45min";21;45;"Dtx4"
-0.30563173;"ENSMUSG00000039990";"vHC";"Swim_45min";5;45;"Edrf1"
0.156412811;"ENSMUSG00000040010";"vHC";"Swim_45min";13;45;"Slc7a5"
0.124126151;"ENSMUSG00000040055";"vHC";"Swim_45min";25;45;"Gjb6"
-0.099275342;"ENSMUSG00000040138";"vHC";"Swim_45min";17;45;"Ndp"
0.584207775;"ENSMUSG00000040152";"vHC";"Swim_45min";19;45;"Thbs1"
0.782550764;"ENSMUSG00000040247";"vHC";"Swim_45min";6;45;"Tbc1d10c"
-0.230672186;"ENSMUSG00000040325";"vHC";"Swim_45min";5;45;"Vprbp"
0.392777309;"ENSMUSG00000040354";"vHC";"Swim_45min";16;45;"Mars"
0.02224097;"ENSMUSG00000040373";"vHC";"Swim_45min";10;45;"Cacng5"
-0.145863629;"ENSMUSG00000040433";"vHC";"Swim_45min";24;45;"Zbtb38"
0.482838543;"ENSMUSG00000040435";"vHC";"Swim_45min";16;45;"Ppp1r15a"
0.068735423;"ENSMUSG00000040447";"vHC";"Swim_45min";13;45;"Spns2"
0.017782096;"ENSMUSG00000040451";"vHC";"Swim_45min";10;45;"Sgms1"
-0.105432885;"ENSMUSG00000040550";"vHC";"Swim_45min";21;45;"Otud6b"
-0.254131523;"ENSMUSG00000040599";"vHC";"Swim_45min";21;45;"Mis12"
-0.00297234;"ENSMUSG00000040620";"vHC";"Swim_45min";10;45;"Dhx33"
0.324984333;"ENSMUSG00000040688";"vHC";"Swim_45min";13;45;"Tbl3"
-0.213971754;"ENSMUSG00000040710";"vHC";"Swim_45min";24;45;"St8sia4"
0.018844855;"ENSMUSG00000040711";"vHC";"Swim_45min";10;45;"Sh3pxd2b"
0.2562571;"ENSMUSG00000040723";"vHC";"Swim_45min";10;45;"Rcsd1"
-0.326740702;"ENSMUSG00000040729";"vHC";"Swim_45min";12;45;"Cep126"
-0.302457553;"ENSMUSG00000040738";"vHC";"Swim_45min";12;45;"Ints8"
-0.097225866;"ENSMUSG00000040774";"vHC";"Swim_45min";24;45;"Cept1"
0.392646162;"ENSMUSG00000040797";"vHC";"Swim_45min";18;45;"Iqsec3"
-0.202264335;"ENSMUSG00000040928";"vHC";"Swim_45min";5;45;"S100pbp"
0.638090162;"ENSMUSG00000040938";"vHC";"Swim_45min";13;45;"Slc16a11"
-0.12417991;"ENSMUSG00000041134";"vHC";"Swim_45min";23;45;"Cyyr1"
-0.155416459;"ENSMUSG00000041220";"vHC";"Swim_45min";9;45;"Elovl6"
-0.336081411;"ENSMUSG00000041229";"vHC";"Swim_45min";5;45;"Phf8"
-0.567200636;"ENSMUSG00000041440";"vHC";"Swim_45min";2;45;"Gk5"
0.419259455;"ENSMUSG00000041477";"vHC";"Swim_45min";16;45;"Dcp1b"
0.111160178;"ENSMUSG00000041592";"vHC";"Swim_45min";13;45;"Sdk2"
-0.486238343;"ENSMUSG00000041703";"vHC";"Swim_45min";2;45;"Zic5"
-0.218754449;"ENSMUSG00000041915";"vHC";"Swim_45min";5;45;"Ammecr1l"
0.018350641;"ENSMUSG00000041957";"vHC";"Swim_45min";10;45;"Pkp2"
-0.047197052;"ENSMUSG00000041961";"vHC";"Swim_45min";21;45;"Znrf3"
0.163169535;"ENSMUSG00000042099";"vHC";"Swim_45min";10;45;"Kank3"
0.424945848;"ENSMUSG00000042178";"vHC";"Swim_45min";18;45;"Armc5"
-0.006276861;"ENSMUSG00000042215";"vHC";"Swim_45min";21;45;"Bag2"
0.120646445;"ENSMUSG00000042292";"vHC";"Swim_45min";10;45;"Mkl1"
-0.41412755;"ENSMUSG00000042320";"vHC";"Swim_45min";2;45;"Prox2"
